"function evaluation" "noise-free fitness - Fopt (7.948000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
33 +3.612747747e+01 +3.612747747e+01 -5.202522531e+00 -5.202522531e+00 -7.0553e-01 +6.3423e-01 +9.3626e-01 -6.5494e-01 +5.0704e-01 -1.2024e+00 -1.1780e+00 -8.4516e-01 +3.4168e-01 +8.5084e-01
268 +1.152414068e+01 +1.152414068e+01 -2.980585932e+01 -2.980585932e+01 +1.4556e+00 +1.0304e+00 +2.1665e-01 -2.2971e+00 +2.3654e+00 -3.8570e+00 -3.4240e+00 -3.8704e+00 -1.1700e+00 +2.0810e+00
"function evaluation" "noise-free fitness - Fopt (2.127500000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +9.148775430e+01 +9.148775430e+01 +3.042377543e+02 +3.042377543e+02 +2.8437e+00 -2.8727e+00 -6.3718e-01 -4.7801e-01 -2.6503e+00 -1.4970e-01 -2.8112e+00 -1.7716e+00 +2.8441e+00 +3.4544e+00
2 +4.100546104e+01 +4.100546104e+01 +2.537554610e+02 +2.537554610e+02 +2.2584e-01 -2.1287e+00 -3.8315e+00 -7.2632e-01 -1.5317e-01 -9.5763e-01 -1.9466e+00 +9.3111e-01 -7.4170e-01 +3.0360e+00
13 +3.516184135e+01 +3.516184135e+01 +2.479118414e+02 +2.479118414e+02 +4.0529e-03 -3.0541e+00 -3.6973e+00 +1.1604e+00 -8.1705e-01 -1.9123e+00 +2.9127e+00 -8.8057e-01 -2.6615e+00 +3.0580e+00
365 +2.109147394e+01 +2.109147394e+01 +2.338414739e+02 +2.338414739e+02 -3.6083e+00 -3.9373e+00 -1.5300e+00 -3.6567e+00 -5.7406e-01 -3.0638e+00 +3.0863e+00 -7.7647e-01 +6.1376e-01 +1.2781e+00
"function evaluation" "noise-free fitness - Fopt (6.480000000000e+00)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.096761097e+02 +1.096761097e+02 +1.161561097e+02 +1.161561097e+02 +2.9210e+00 -5.5549e-01 +1.7855e+00 -1.2850e+00 -2.7278e+00 +8.2885e-01 +1.4247e+00 +2.2208e+00 +1.6121e+00 +3.1488e+00
2 +3.667191070e+01 +3.667191070e+01 +4.315191070e+01 +4.315191070e+01 +1.0831e+00 -2.1459e+00 -3.3952e+00 +3.1630e+00 +1.8822e+00 -2.9969e-01 -2.3345e+00 -2.4619e+00 +3.5059e+00 -2.8944e+00
123 +2.131729457e+01 +2.131729457e+01 +2.779729457e+01 +2.779729457e+01 +1.0209e+00 -1.5692e+00 -6.5266e-01 +2.9856e+00 +3.3195e+00 -1.1421e-01 -1.2737e+00 +2.8547e-01 -4.7310e-01 -1.2388e+00
